Jaar_laden;POSTCODE_LADEN;AANTAL_LAADLOCATIES; Totaal_KG_VRACHT ;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;PC6;Naam manege;Straat en huisnummer;Plaats;KVK nummer
2024;5394LP;1; 314.600 ;;;;;5394LP;Burgthoeve Zorgboerderij Bv;Lutterweg 13;Oijen;76862291
2024;5396NL;1; 115.000 ;;;;;5396NL;Koppelaars;Weisestraat 29;Lithoijen;17190523
2024;5396PB;1; 451.900 ;;;;;5396PB;;;;
2024;5397LA;2; 419.700 ;;;;;5397LA;Van De Weerdt Ackermans Vof;Hertog Janstraat 57;Lith;51237709
2024;5398CB;1; 90.000 ;;;;;5398CB;;;;
2024;5398CG;1; 372.300 ;;;;;5398CG;;;;
2024;5398HR;1; 455.000 ;;;;;5398HR;Nelissen Vof;Pastoor Roesweg 30;Maren-Kessel;16086684
2024;5398JD;1; 219.400 ;;;;;5398JD;Hengstenhouderij G Toonen;Marenseweg 1;Maren-Kessel;61423238
2024;5401GN;1; 208.300 ;;;;;5401GN;;;;
2024;5402EK;1; 12.100 ;;;;;5402EK;;;;
2024;5406NA;1; 75.000 ;;;;;5406NA;Maatschap Van Boekel Langenhuijzen;Eikenheuvelweg 15;Uden;17246233
2024;5406TD;1; 447.500 ;;;;;5406TD;;;;
2024;5406TH;1; 426.300 ;;;;;5406TH;;;;
2024;5406TS;1; 438.600 ;;;;;5406TS;Ajj Sommers;Canadasweg 9 A;Uden;17263980
2024;5406XH;1; 278.100 ;;;;;5406XH;Paardensportcentrum Olympic;Vluchtoordweg 3;Uden;16054567
2024;5406XJ;2; 372.000 ;;;;;5406XJ;Stal Timmers 2;Patersweg 15;Uden;77957083
2024;5408PA;1; 406.100 ;;;;;5408PA;Stal Van Boxtel;Maatseheistraat 4;Volkel;17135317
2024;5408SM;1; 314.400 ;;;;;5408SM;;;;
2024;5409AE;1; 146.500 ;;;;;5409AE;;;;
2024;5409SK;1; 37.820 ;;;;;5409SK;;;;
2024;5409SX;1; 146.480 ;;;;;5409SX;;;;
2024;5409TC;1; 47.000 ;;;;;5409TC;Manders Selten Vof;Ontginningsweg 7;Odiliapeel;51073323
2024;5411EL;1; 22.000 ;;;;;5411EL;;;;
2024;5411RE;1; 198.940 ;;;;;5411RE;Orchids Paardenmelkerij;Graafsebaan 3;Zeeland;16074369
2024;5411RM;1; 278.300 ;;;;;5411RM;;;;
2024;5411RN;1; 674.900 ;;;;;5411RN;;;;
2024;5411VD;1; 23.400 ;;;;;5411VD;;;;
2024;5421ZJ;1; 24.700 ;;;;;5421ZJ;;;;
2024;5423VV;1; 316.900 ;;;;;5423VV;Stal Krol Vof;Haveltweg 66;Handel;53114329
2024;5424SH;1; 679.100 ;;;;;5424SH;Stal Keizersberg Bv;Keizersberg 24;Elsendorp;60128631
2024;5425RD;2; 1.018.800 ;;;;;5425RD;Springstal Van De Wetering;Breemhorstsedijk 65;De Mortel;17168352
2024;5425RL;1; 443.700 ;;;;;5425RL;;;;
2024;5425VC;1; 657.900 ;;;;;5425VC;;;;
2024;5427EG;1; 205.800 ;;;;;5427EG;Ak Quarter Horses Bv;Peelstraat 24;Boekel;67991149
2024;5427HD;1; 458.700 ;;;;;5427HD;Stal Meulemeesters;De Bunders 4 b;Boekel;17273940
2024;5427LP;1; 44.300 ;;;;;5427LP;Verhagen Horse Service Vof;Rietven 4;Boekel;57719721
2024;5427RC;1; 413.500 ;;;;;5427RC;;;;
2024;5427RL;1; 147.100 ;;;;;5427RL;;;;
2024;5428NR;2; 533.490 ;;;;;5428NR;Vof De Noordkant;Noordstraat 15;Venhorst;51107023
2024;5435XA;1; 257.900 ;;;;;5435XA;Dressuurstal Odiliahoeve;Odiliadijk 4;Sint Agatha;17244586
2024;5437AA;1; 94.200 ;;;;;5437AA;;;;
2024;5437PG;1; 153.000 ;;;;;5437PG;Agm Huberts;Vianenstraat 6;Beers NB;16064194
2024;5438NA;1; 89.100 ;;;;;5438NA;;;;
2024;5438NE;1; 10.000 ;;;;;5438NE;;;;
2024;5439NH;1; 12.000 ;;;;;5439NH;Mw Haverkamp;Eindsestraat 10;Linden;16048208
2024;5441PJ;1; 87.350 ;;;;;5441PJ;;;;
2024;5441XA;1; 65.700 ;;;;;5441XA;;;;
2024;5441XG;1; 28.000 ;;;;;5441XG;;;;
2024;5443NJ;1; 24.400 ;;;;;5443NJ;;;;
2024;5443NL;1; 60.540 ;;;;;5443NL;;;;
2024;5445PA;1; 145.700 ;;;;;5445PA;;;;
2024;5447PC;1; 188.200 ;;;;;5447PC;;;;
2024;5447PK;1; 641.200 ;;;;;5447PK;Fvk Horses Goatservice;Sprongseweg 7;Rijkevoort;53792734
2024;5449AD;1; 199.950 ;;;;;5449AD;Stal De Walschot;Walsert 5 A;Rijkevoort-De Walsert;66258944
2024;5453RJ;1; 192.100 ;;;;;5453RJ;;;;
2024;5453RL;1; 35.000 ;;;;;5453RL;;;;
2024;5453RS;1; 239.300 ;;;;;5453RS;;;;
2024;5454NL;1; 145.890 ;;;;;5454NL;;;;
2024;5455RB;1; 26.140 ;;;;;5455RB;Vetipen Bv;Driesweg 10;Wilbertoord;16080821
2024;5463PB;2; 644.600 ;;;;;5463PB;;;;
2024;5464TH;1; 327.000 ;;;;;5464TH;;;;
2024;5464VC;1; 603.000 ;;;;;5464VC;Paardenfokkerij De Korte;Voorhei 10;Veghel;63759357
2024;5465PM;1; 259.100 ;;;;;5465PM;;;;
2024;5465RB;1; 110.000 ;;;;;5465RB;;;;
2024;5466PN;1; 49.180 ;;;;;5466PN;;;;
2024;5466PS;1; 154.100 ;;;;;5466PS;;;;
2024;5469PL;1; 36.900 ;;;;;5469PL;;;;
2024;5469PR;1; 63.000 ;;;;;5469PR;;;;
2024;5469SC;1; 364.000 ;;;;;5469SC;;;;
2024;5472PS;1; 80.960 ;;;;;5472PS;Roefs Vof;Achterdonksestraat 5;Loosbroek;17129594
2024;5472PT;1; 214.900 ;;;;;5472PT;Stal Aaldering;Busselsesteeg 2;Loosbroek;17166157
2024;5473KG;2; 1.009.620 ;;;;;5473KG;Paardenhouderij Tizzum;Lange Kruisdelstraat 5 c;Heeswijk-Dinther;69929602
2024;5473RG;1; 190.500 ;;;;;5473RG;;;;
2024;5473VG;2; 654.900 ;;;;;5473VG;;;;
2024;5473XL;1; 585.000 ;;;;;5473XL;;;;
2024;5476VB;1; 350.600 ;;;;;5476VB;;;;
2024;5476VJ;1; 39.400 ;;;;;5476VJ;Mts Vd Heijden V Santvoort;Nistelrodesedijk 14;Vorstenbosch;51457113
2024;5476VM;1; 393.600 ;;;;;5476VM;;;;
2024;5476VX;1; 163.160 ;;;;;5476VX;;;;
2024;5481VE;1; 343.000 ;;;;;5481VE;;;;
2024;5481XN;1; 949.100 ;;;;;5481XN;Stal Witte Bv;Olieëindsestraat 8;Schijndel;16043191
2024;5482VX;1; 479.000 ;;;;;5482VX;Stal Vermulst;Het Hooghekke 7;Schijndel;56298900
2024;5482VZ;1; 13.000 ;;;;;5482VZ;;;;
2024;5482WX;1; 215.500 ;;;;;5482WX;Paardenhouderij De Meulendijk;Molendijk-Noord 91 A;Schijndel;78744156
2024;5482ZR;1; 722.400 ;;;;;5482ZR;;;;
2024;5482ZT;1; 258.500 ;;;;;5482ZT;Cam Van Den Oetelaar Bv;Dungensesteeg 9 A;Schijndel;63627396
2024;5482ZX;1; 237.800 ;;;;;5482ZX;Paardenhouderij Dn Bles;Houterdsedijk 27;Schijndel;17128180
2024;5482ZZ;1; 240.900 ;;;;;5482ZZ;Vof Verbakel;Houterdsedijk 12;Schijndel;17132361
2024;5491PG;2; 448.700 ;;;;;5491PG;Stal Quinto;Vresselse-Akkers 3 a;Sint-Oedenrode;17188523
2024;5491PH;1; 47.700 ;;;;;5491PH;;;;
2024;5491PJ;1; 158.900 ;;;;;5491PJ;;;;
2024;5491RB;1; 31.310 ;;;;;5491RB;;;;
2024;5491RG;1; 155.200 ;;;;;5491RG;;;;
2024;5491RJ;1; 229.000 ;;;;;5491RJ;Nadja Lommers Dressage Horses;Spierkesweg 13 a;Sint-Oedenrode;64219046
2024;5491RM;1; 99.000 ;;;;;5491RM;;;;
2024;5491RV;1; 188.800 ;;;;;5491RV;;;;
2024;5491TD;1; 85.880 ;;;;;5491TD;;;;
2024;5491TE;1; 421.500 ;;;;;5491TE;;;;
2024;5491TL;1; 294.300 ;;;;;5491TL;Hengstenhouderij Den Hoorn;Sterrebos 7;Sint-Oedenrode;17265886
2024;5491VD;1; 502.640 ;;;;;5491VD;;;;
2024;5491VG;1; 182.300 ;;;;;5491VG;Romiks Hof;Hoogeind 9;Sint-Oedenrode;17158867
2024;5491XX;1; 40.800 ;;;;;5491XX;;;;
2024;5492NC;1; 8.500 ;;;;;5492NC;;;;
2024;5492VT;2; 710.500 ;;;;;5492VT;Mj Aarts;Hoogstraat 15;Sint-Oedenrode;65410505
2024;5504NJ;1; 176.200 ;;;;;5504NJ;;;;
2024;5504PT;1; 36.460 ;;;;;5504PT;Paardenstoeterij Van Bommel;Volmolenweg 17;Veldhoven;62056417
2024;5504PZ;1; 405.000 ;;;;;5504PZ;;;;
2024;5504RL;1; 903.600 ;;;;;5504RL;;;;
2024;5507PW;1; 154.100 ;;;;;5507PW;;;;
2024;5511KS;1; 351.460 ;;;;;5511KS;Stal Van Dillen;Hoekdries 3;Knegsel;61276162
2024;5513NR;1; 276.100 ;;;;;5513NR;;;;
2024;5521ND;1; 684.100 ;;;;;5521ND;;;;
2024;5521NP;1; 955.100 ;;;;;5521NP;;;;
2024;5521PM;1; 32.200 ;;;;;5521PM;;;;
2024;5524KE;1; 1.194.200 ;;;;;5524KE;Stal Smits;Tasbroekwegje 4;Steensel;17270318
2024;5525AS;1; 20.700 ;;;;;5525AS;;;;
2024;5525KE;1; 73.500 ;;;;;5525KE;;;;
2024;5527JT;1; 516.400 ;;;;;5527JT;;;;
2024;5528NB;2; 919.900 ;;;;;5528NB;Stoeterij Duyselshof Bv;Landrop 6;Hoogeloon;22028794
2024;5528NC;1; 843.100 ;;;;;5528NC;;;;
2024;5528NN;2; 824.200 ;;;;;5528NN;Stal Burg Bv;Hoogcasteren 3;Hoogeloon;17071100
2024;5528NT;1; 454.000 ;;;;;5528NT;;;;
2024;5531NM;1; 994.300 ;;;;;5531NM;;;;
2024;5531PJ;1; 247.960 ;;;;;5531PJ;Spliethof Vof;Het Bosch 4;Bladel;75574241
2024;5541NC;2; 103.900 ;;;;;5541NC;;;;
2024;5556VA;1; 164.300 ;;;;;5556VA;;;;
2024;5556VB;1; 30.160 ;;;;;5556VB;Stal Bax Bv;Maastrichterweg 203;Valkenswaard;17115594
2024;5556VC;1; 8.570 ;;;;;5556VC;;;;
2024;5556VG;1; 7.760 ;;;;;5556VG;Oaks Sporthorses Bv;Peedijk 24;Valkenswaard;67398510
2024;5556VJ;1; 524.200 ;;;;;5556VJ;Exell Equestrian Bv;Klein Schaft 5 A;Valkenswaard;61994871
2024;5561AR;1; 127.500 ;;;;;5561AR;;;;
2024;5561TA;1; 95.300 ;;;;;5561TA;Team Collins Strijk Vof;Keersop 1;Riethoven;64372197
2024;5571TH;1; 308.400 ;;;;;5571TH;;;;
2024;5571TM;1; 273.800 ;;;;;5571TM;;;;
2024;5571TR;1; 119.000 ;;;;;5571TR;;;;
2024;5575CB;1; 15.000 ;;;;;5575CB;;;;
2024;5575XB;1; 635.100 ;;;;;5575XB;;;;
2024;5581VX;1; 759.500 ;;;;;5581VX;;;;
2024;5583TB;1; 87.100 ;;;;;5583TB;Paardenhotel Ekenrode;Achtereindsestraat 1 d;Waalre;17087922
2024;5591BN;1; 878.400 ;;;;;5591BN;Hans Dings Bv;Strabrecht 1;Heeze;17206654
2024;5591TA;3; 507.000 ;;;;;5591TA;Van Oeffelen Vof;Heezerenbosch 24;Heeze;77241126
2024;5591TK;1; 130.100 ;;;;;5591TK;;;;
2024;5591TZ;1; 1.183.200 ;;;;;5591TZ;;;;
2024;5591VD;1; 446.400 ;;;;;5591VD;Paardenrusthuis P Van Der Kruis;Huisvenseweg 2;Heeze;65881354
2024;5595GD;1; 1.377.840 ;;;;;5595GD;;;;
2024;5595GK;1; 426.700 ;;;;;5595GK;;;;
2024;5595XB;1; 1.253.400 ;;;;;5595XB;;;;
2024;5613BH;1; 109.000 ;;;;;5613BH;;;;
2024;5613ES;1; 955.900 ;;;;;5613ES;Jr Stables;Lakerstraat 32;Eindhoven;55069665
2024;5615AT;1; 87.300 ;;;;;5615AT;;;;
2024;5625GK;1; 254.300 ;;;;;5625GK;;;;
2024;56332;1; 26.700 ;;;;;;;;;
2024;5644BR;1; 581.000 ;;;;;5644BR;;;;
2024;5644RT;1; 1.030.700 ;;;;;5644RT;;;;
2024;5647LB;1; 128.500 ;;;;;5647LB;Stal De Groof;Riel 8 A;Eindhoven;69236992
2024;5664EN;1; 141.000 ;;;;;5664EN;;;;
2024;5673NA;2; 741.400 ;;;;;5673NA;;;;
2024;5673TZ;1; 32.000 ;;;;;5673TZ;;;;
2024;5674BA;1; 321.200 ;;;;;5674BA;;;;
2024;5674ND;1; 92.100 ;;;;;5674ND;;;;
2024;5674NJ;1; 26.720 ;;;;;5674NJ;;;;
2024;5674NM;1; 35.600 ;;;;;5674NM;;;;
2024;5674NX;1; 136.600 ;;;;;5674NX;;;;
2024;5674PG;1; 294.000 ;;;;;5674PG;Paardenfokkerij Gebroeders Van Rooij;Heerendonk 6;Nuenen;52301966
2024;5674RN;1; 553.200 ;;;;;5674RN;Pensionstal Roijakkers;Alvershool 7;Nuenen;59014806
2024;5674SL;1; 161.500 ;;;;;5674SL;;;;
2024;5684NT;1; 69.100 ;;;;;5684NT;B Spanjers;Kapelweg 40;Best;17252081
2024;5684NX;1; 475.200 ;;;;;5684NX;;;;
2024;5688GV;1; 179.200 ;;;;;5688GV;Cwm Van Nunen;Oerlesedijk 2;Oirschot;17074456
2024;5688HJ;1; 190.500 ;;;;;5688HJ;;;;
2024;5688JM;1; 95.900 ;;;;;5688JM;;;;
2024;5688LK;1; 75.800 ;;;;;5688LK;;;;
2024;5688NC;1; 418.600 ;;;;;5688NC;Rooth Vof;Schansstraat 16 B;Oirschot;73775711
2024;5691PD;2; 1.312.300 ;;;;;5691PD;Sonniushof Sport Bv;Sonniuswijk 35;Son en Breugel;50208012
2024;5694NP;1; 369.600 ;;;;;5694NP;Mjj Van Den Oever Cv;Olen 5;Son en Breugel;62968114
2024;5705BP;1; 332.600 ;;;;;5705BP;;;;
2024;5707LH;1; 96.900 ;;;;;5707LH;Maatschap Paardenhouderij De Grote Overbrug;de Grote Overbrug 4;Helmond;63046350
2024;5708BC;1; 188.600 ;;;;;5708BC;Uniek Sporthorses;Kruisschotseweg 8;Helmond;53040252
2024;5708CW;1; 381.200 ;;;;;5708CW;Spring En Dressuurstal Hoffmann Bv;Lieshoutseweg 67;Helmond;17200375
2024;5708JH;1; 629.800 ;;;;;5708JH;Stiphoutse Hoeve;Stiphoutse Dreef 4;Helmond;62333569
2024;5709AG;1; 348.300 ;;;;;5709AG;Gerrits Recycling Group Bv;Helmondsingel 223;Helmond;17190950
2024;5711PV;1; 258.600 ;;;;;5711PV;Hoysen Court Stables Bv;Hoijserstraat 12;Someren;17094166
2024;5711RG;1; 78.100 ;;;;;5711RG;;;;
2024;5712GX;1; 777.500 ;;;;;5712GX;;;;
2024;5712JX;1; 320.200 ;;;;;5712JX;Martien Raijmakers;Nederweertseweg 15;Someren;17116855
2024;5712PD;1; 103.000 ;;;;;5712PD;;;;
2024;5712PM;1; 37.000 ;;;;;5712PM;;;;
2024;5712RC;1; 372.200 ;;;;;5712RC;De 4Hoeven;Molenbrugweg 15 a;Someren;61715344
2024;5712SE;1; 303.400 ;;;;;5712SE;;;;
2024;5715RG;1; 205.500 ;;;;;5715RG;Anna Hoeve Horses Bv;Kromvenweg 18;Lierop;64966607
2024;5721AS;1; 107.000 ;;;;;5721AS;;;;
2024;5721PB;1; 480.300 ;;;;;5721PB;;;;
2024;5721PD;1; 1.121.400 ;;;;;5721PD;;;;
2024;5721SR;1; 198.500 ;;;;;5721SR;Hpm Aarts;Kloostereind 2;Asten;17245750
2024;5721WH;1; 305.400 ;;;;;5721WH;;;;
2024;5721WK;1; 600.100 ;;;;;5721WK;Erika Lickhammer;Hindert 2;Asten;14109063
2024;5721WL;1; 521.400 ;;;;;5721WL;Stal Heijligers;Laarbroek 5;Asten;17179220
2024;5724AK;1; 393.600 ;;;;;5724AK;Ponnyfarm De Ombos;Deurneseweg 39;Ommel;17033276
2024;5724PG;1; 243.400 ;;;;;5724PG;;;;
2024;5725AS;1; 353.000 ;;;;;5725AS;Stal Van Den Hurk;Antoniusstraat 42;Heusden;68471688
2024;5725RG;3; 1.049.440 ;;;;;5725RG;Elzenburg Oss Bv;Meijelseweg 73;Heusden;17131559
2024;5725RH;1; 405.000 ;;;;;5725RH;Aan Dn Overkant;Meijelseweg 74;Heusden;61372218
2024;5725RK;1; 145.100 ;;;;;5725RK;Stoeterij De Peelsprong Bv;Goudplevierweg 6;Heusden;17072781
2024;5725RL;1; 257.700 ;;;;;5725RL;Koo Arabians;Achtermijterbaan 5;Heusden;61326925
2024;5731HD;1; 62.000 ;;;;;5731HD;Laiz Sport Horses Bv;Sint Sebastiaanweg 14;Mierlo;77794001
2024;5731PD;1; 311.400 ;;;;;5731PD;;;;
2024;5731PG;2; 411.800 ;;;;;5731PG;;;;
2024;5731PT;2; 920.800 ;;;;;5731PT;Demro Stables Bv;Heezerweg 7;Mierlo;12056954
2024;5735PA;1; 624.120 ;;;;;5735PA;Pjm Verbakel;Kasteelweg 3;Aarle-Rixtel;17060185
2024;5735RD;1; 28.440 ;;;;;5735RD;Hengstenhouderij Van Bommel;Lieshoutseweg 70;Aarle-Rixtel;59095121
2024;5737PA;1; 87.800 ;;;;;5737PA;Stoeterij Swinkels;'t Hof 2;Lieshout;77928482
2024;5737RB;1; 34.500 ;;;;;5737RB;;;;
2024;5738PD;1; 264.100 ;;;;;5738PD;;;;
2024;5738RG;1; 64.700 ;;;;;5738RG;J Corsten Paardenhouderij Bv;Paalberg 3;Mariahout;17076603
2024;5741SL;1; 568.000 ;;;;;5741SL;Hestegaarden;Peeleindseweg 6;Beek en Donk;77913558
2024;5741TD;1; 293.100 ;;;;;5741TD;Stal Van Boxmeer;Broekweg 2;Beek en Donk;17248115
2024;5752PC;2; 161.600 ;;;;;5752PC;;;;
2024;5752PD;1; 474.300 ;;;;;5752PD;Vof De Kawei;Bakelseweg 53;Deurne;17142711
2024;5752PX;1; 436.300 ;;;;;5752PX;Stal Knijnenburg Bv;Goorsebergweg 8;Deurne;66709830
2024;5752RZ;1; 208.900 ;;;;;5752RZ;Stal Bankers;Molenhof 1 a;Deurne;67347800
2024;5752SC;1; 722.700 ;;;;;5752SC;;;;
2024;5753SV;1; 251.120 ;;;;;5753SV;;;;
2024;5756PB;1; 518.900 ;;;;;5756PB;;;;
2024;5757PB;1; 545.500 ;;;;;5757PB;;;;
2024;5757RA;1; 174.000 ;;;;;5757RA;;;;
2024;5757RC;1; 43.600 ;;;;;5757RC;;;;
2024;5757RM;1; 69.000 ;;;;;5757RM;;;;
2024;5757RN;1; 328.300 ;;;;;5757RN;A Van Osch;Garst 8;Liessel;61590223
2024;5757RP;1; 108.900 ;;;;;5757RP;Stal De Lagevoort;Kanaalstraat 16;Liessel;17190709
2024;5761PG;1; 333.400 ;;;;;5761PG;;;;
2024;5761PL;1; 93.600 ;;;;;5761PL;Stal Mandy Bankers;Ravensgat 5;Bakel;68096496
2024;5761PS;1; 247.600 ;;;;;5761PS;;;;
2024;5761RG;1; 72.000 ;;;;;5761RG;Stal De Westhoeve;Nuijeneind 16;Bakel;65187393
2024;5761RH;1; 30.100 ;;;;;5761RH;;;;
2024;5761RP;1; 104.200 ;;;;;5761RP;;;;
2024;5763BR;1; 265.500 ;;;;;5763BR;;;;
2024;5763BT;1; 94.500 ;;;;;5763BT;;;;
2024;5764RL;1; 68.100 ;;;;;5764RL;Dressuurstal Stijn Bruisten;Jodenpeeldreef 8;De Rips;17259154
2024;5768PK;1; 569.500 ;;;;;5768PK;;;;
2024;5768PP;2; 388.300 ;;;;;5768PP;;;;
2024;5768RP;1; 102.800 ;;;;;5768RP;Mts Berben Vissers;Vieruitersten 6;Meijel;14128558
2024;5768RT;1; 230.100 ;;;;;5768RT;Stal Startebos;Molenbaan 18;Meijel;61784265
2024;5801PJ;1; 209.500 ;;;;;5801PJ;;;;
2024;5804AT;1; 142.000 ;;;;;5804AT;Mhjm Stiphout;Overloonseweg 99;Venray;52402061
2024;5804AV;1; 131.120 ;;;;;5804AV;;;;
2024;5808AM;1; 339.600 ;;;;;5808AM;;;;
2024;5809EK;1; 230.500 ;;;;;5809EK;;;;
2024;5811AW;1; 377.082 ;;;;;5811AW;;;;
2024;5812AG;1; 68.500 ;;;;;5812AG;Bourns Sporthorses Bv;Volen 1 B;Heide;77163974
2024;5812AN;1; 45.800 ;;;;;5812AN;;;;
2024;58135;1; 280.100 ;;;;;;;;;
2024;5813AA;1; 168.600 ;;;;;5813AA;Hd Equestrian;Deurneseweg 101;Ysselsteyn;74964763
2024;5813AB;1; 573.800 ;;;;;5813AB;;;;
2024;5813AE;1; 126.600 ;;;;;5813AE;;;;
2024;5813BD;1; 337.000 ;;;;;5813BD;;;;
2024;5813BE;1; 505.900 ;;;;;5813BE;;;;
2024;5813BH;1; 148.600 ;;;;;5813BH;Diana Kuijten;Rouwkuilenweg 35;Ysselsteyn;70503664
2024;5814AL;1; 61.600 ;;;;;5814AL;;;;
2024;5815CA;2; 725.300 ;;;;;5815CA;;;;
2024;5821AR;1; 236.300 ;;;;;5821AR;;;;
2024;5821EE;1; 388.300 ;;;;;5821EE;;;;
2024;58239;1; 93.900 ;;;;;;;;;
2024;5823AM;1; 30.000 ;;;;;5823AM;;;;
2024;58285;1; 2.281.600 ;;;;;;;;;
2024;58300;1; 853.700 ;;;;;;;;;
2024;58313;1; 813.000 ;;;;;;;;;
2024;5831JM;1; 219.000 ;;;;;5831JM;Maatschap Verberkt Bongarts;Veerstraat 53;Boxmeer;61279269
2024;5835BB;1; 47.500 ;;;;;5835BB;;;;
2024;5836CD;1; 243.000 ;;;;;5836CD;;;;
2024;5841CC;1; 76.750 ;;;;;5841CC;;;;
2024;5841CD;1; 50.500 ;;;;;5841CD;Maatschap Gaw En Mtj Derks;Gemertseweg 3;Oploo;17268717
2024;5841CT;1; 57.380 ;;;;;5841CT;;;;
2024;5841CZ;1; 30.000 ;;;;;5841CZ;Fok En Trainingsstal De Brughoeve;Brugstraat 3;Oploo;17203657
2024;5844AA;2; 229.900 ;;;;;5844AA;Stal Vero;Radioweg 13;Stevensbeek;51980266
2024;5844AR;1; 349.200 ;;;;;5844AR;Dutch Vip Horses;Mullemsedijk 27;Stevensbeek;72866357
2024;58454;1; 1.732.300 ;;;;;;;;;
2024;5845EJ;2; 1.027.700 ;;;;;5845EJ;;;;
2024;5845ET;1; 12.500 ;;;;;5845ET;Lomar Horses Bv;Boxmeerseweg 20;Sint Anthonis;75022990
2024;5853EM;1; 130.200 ;;;;;5853EM;Carbone Sport Horses Vof;Beltweg 2 a;Siebengewald;73733962
2024;5854RA;1; 408.800 ;;;;;5854RA;Stal7;Parallelweg 7;Bergen L;67386709
2024;5855AV;1; 1.306.200 ;;;;;5855AV;;;;
2024;5855EK;1; 329.200 ;;;;;5855EK;;;;
2024;5856AX;1; 355.100 ;;;;;5856AX;Maatschap De Droogstal;Droogstal 6;Wellerlooi;14129563
2024;5861AK;1; 40.000 ;;;;;5861AK;;;;
2024;5861BC;1; 546.000 ;;;;;5861BC;;;;
2024;5861CT;1; 372.100 ;;;;;5861CT;Vof Hengstenhouderij Jos En Trudi Houwen;Postbaan 24 A;Wanssum;12037041
2024;5863BE;1; 126.400 ;;;;;5863BE;;;;
2024;58640;1; 896.600 ;;;;;;;;;
2024;5865BA;1; 458.130 ;;;;;5865BA;;;;
2024;5866AP;1; 409.600 ;;;;;5866AP;Brendaris Bv;Boabelweg 10;Swolgen;12031152
2024;5866BR;2; 1.191.070 ;;;;;5866BR;Aniekpoelshorses Bv;Donkstraat 11;Swolgen;63904810
2024;5866CG;1; 78.000 ;;;;;5866CG;;;;
2024;5871CR;1; 204.000 ;;;;;5871CR;;;;
2024;5872CD;1; 131.100 ;;;;;5872CD;;;;
2024;59174;1; 463.200 ;;;;;;;;;
2024;59192;1; 75.800 ;;;;;;;;;
2024;59199;1; 86.600 ;;;;;;;;;
2024;59227;1; 41.800 ;;;;;;;;;
2024;5925NE;1; 85.900 ;;;;;5925NE;;;;
2024;59269;1; 137.200 ;;;;;;;;;
2024;5926PB;1; 147.000 ;;;;;5926PB;Maatschap Keunen Korsten;Berenbroekweg 16;Venlo;14125576
2024;5927NP;1; 669.800 ;;;;;5927NP;;;;
2024;5927NX;1; 129.000 ;;;;;5927NX;;;;
2024;5927PA;1; 43.550 ;;;;;5927PA;;;;
2024;5928RL;1; 267.200 ;;;;;5928RL;Clear Round Bv;Venrayseweg 354;Venlo;68231563
2024;59320;1; 189.400 ;;;;;;;;;
2024;59348;1; 273.100 ;;;;;;;;;
2024;59368;1; 870.500 ;;;;;;;;;
2024;59399;1; 285.900 ;;;;;;;;;
2024;5941MX;1; 179.600 ;;;;;5941MX;;;;
2024;59427;1; 2.859.900 ;;;;;;;;;
2024;59439;1; 277.600 ;;;;;;;;;
2024;5944EL;1; 360.900 ;;;;;5944EL;Hans Van Den Berg;Boerenweg 78;Arcen;12035671
2024;59494;1; 10.400 ;;;;;;;;;
2024;59514;1; 29.200 ;;;;;;;;;
2024;5951NH;1; 201.000 ;;;;;5951NH;;;;
2024;5951NJ;1; 1.105.600 ;;;;;5951NJ;;;;
2024;5951NK;1; 345.000 ;;;;;5951NK;Stal Melis;Elshoutweg 27;Belfeld;64678229
2024;5954PJ;1; 67.360 ;;;;;5954PJ;;;;
2024;5961NE;1; 204.400 ;;;;;5961NE;;;;
2024;5961PM;1; 149.600 ;;;;;5961PM;Brookhorses;Vrouwboomweg 26;Horst;53188462
2024;5962NV;1; 348.900 ;;;;;5962NV;;;;
2024;5964AJ;1; 328.500 ;;;;;5964AJ;;;;
2024;5964ND;1; 542.700 ;;;;;5964ND;;;;
2024;5964NR;1; 324.300 ;;;;;5964NR;Stal Tacken;Kannegietweg 11;Meterik;70576742
2024;5964PE;1; 474.720 ;;;;;5964PE;;;;
2024;5966RL;1; 14.000 ;;;;;5966RL;;;;
2024;5966RS;1; 302.500 ;;;;;5966RS;Mfs Horses Bv;Graafsebosweg 4;America;59960914
2024;5971BV;1; 140.300 ;;;;;5971BV;;;;
2024;5975NT;1; 602.900 ;;;;;5975NT;;;;
2024;5975NV;1; 86.300 ;;;;;5975NV;Kalitera;Kleefsedijk 23;Sevenum;80262074
2024;5975NW;1; 121.500 ;;;;;5975NW;;;;
2024;5975PB;1; 167.500 ;;;;;5975PB;Hoeymakers Fruit;Broek 18 a;Sevenum;56382650
2024;5975PC;1; 293.000 ;;;;;5975PC;;;;
2024;5975PN;1; 426.100 ;;;;;5975PN;Stal Vestjens Bv;Vinkepas 16;Sevenum;70097488
2024;5975PP;2; 498.800 ;;;;;5975PP;;;;
2024;5975PS;1; 309.600 ;;;;;5975PS;;;;
2024;5976NL;1; 201.300 ;;;;;5976NL;Domino Horses;Peelstraat 30;Kronenberg;72762934
2024;5976PL;2; 382.070 ;;;;;5976PL;;;;
2024;5977NE;1; 126.000 ;;;;;5977NE;;;;
2024;5977NJ;1; 267.800 ;;;;;5977NJ;If;Drie Kooienweg 9;Evertsoord;75911248
2024;5977NM;1; 177.500 ;;;;;5977NM;;;;
